age,clubID,clubLocation,clubName,eventEndTime,eventID,eventName,eventStartTime,lat,long,province,cnt
17,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,17,20,Parents and kids game day,11,45.932414,-65.183547,NB,1
15,165,"45 Ellis Avenue, Hamilton, L8H 4L8, ON",Boys and Girls Clubs of Hamilton,16,38,Pancake breakfast in am,10,43.248951,-79.810564,ON,1
16,119,"10090 93 avenue, Fort Saskatchewan, T8L 1N4, AB",Boys and Girls Club of Fort Saskatchewan,18,37,Glow dance in pm,11,53.702479,-113.207744,AB,1
6,167,"313 Pharmacy Avenue, Toronto, M1L 3E7, ON",Boys and Girls Club of West Scarborough,15,11,Games in the field,13,43.701263,-79.284684,ON,1
12,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,36,Kickball tournament,11,44.687177,-63.532393,NS,1
8,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,15,11,Games in the field,10,47.648252,-52.941447,NL,1
15,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,16,36,Kickball tournament,12,47.05564,-53.201979,NL,1
17,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,19,Donor appreciation event,11,52.127404,-122.141039,BC,1
8,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,17,12,BBQ,10,47.648252,-52.941447,NL,1
11,161,"8800 McLeod Road, Niagara Falls, L2E 6S5, ON",Boys and Girls Club of Niagara,18,20,Parents and kids game day,13,43.06914,-79.145044,ON,1
7,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,15,11,Games in the field,10,47.648252,-52.941447,NL,1
6,102,"4903 - 50 Avenue, Bashaw, T0B 0H0, AB",Boys and Girls Clubs of Bashaw & Area,18,8,police vs youth soccer game,12,52.582834,-112.97217,AB,1
15,178,"24 Mill Road, Wellington, C0B 2E0, PE",Wellington & Area Boys and Girls Club,17,21,Youth basketball game,12,46.452274,-63.999416,PE,1
7,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,17,9,Afternoon in the park,13,52.127404,-122.141039,BC,1
17,146,"1 Williams Turnpike, Buchans, A0H 1G0, NL",James Hornell Boys and Girls Club,15,16,Carnival,14,48.826941,-56.853187,NL,1
14,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,17,36,Kickball tournament,13,50.689649,-120.356178,BC,1
13,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,18,37,Glow dance in pm,11,43.675052,-79.339836,ON,1
10,113,"4928 49th Street, Rocky Mountain House, T4T 1C2, AB",Clearwater Boys and Girls Club,16,30,Jully Black performance,10,52.3738,-114.918164,AB,1
16,110,"5021 51st Street, Olds, T4H 1P8, AB",Boys & Girls Club of Olds & Area,18,11,Games in the field,11,51.791426,-114.107006,AB,1
10,112,"4633 - 49th Street, Red Deer, T4N 1T4, AB",Boys and Girls Club of Red Deer and District,18,18,Family night,10,52.268036,-113.804126,AB,1
11,154,"11 Bond Street, Yarmouth, B5A 1P6, NS",Boys and Girls Club of Yarmouth,17,11,Games in the field,13,43.827026,-66.120342,NS,1
6,145,"3 Military Road, Botwood, A0H 1E0, NL",Botwood Boys and Girls Club Inc.,16,21,Youth basketball game,14,49.142623,-55.348248,NL,1
14,144,"95 Citizen's Drive, Norris Arm South, A0G 3M0, NL",Norris Arm Boys and Girls Club,18,44,Providing volunteers,14,49.08541,-55.275392,NL,1
16,174,"2 Edge Street, Brantford, N3T 6H1, ON",Boys and Girls Club of Brantford,16,1,Flag football tournament,10,43.120581,-80.272023,ON,1
12,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,11,Games in the field,10,51.211744,-102.46649,SK,1
6,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,15,19,Donor appreciation event,12,48.958229,-54.61175,NL,1
13,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,16,24,Chalk mural,13,47.648252,-52.941447,NL,1
14,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,19,Donor appreciation event,11,52.127404,-122.141039,BC,1
7,123,"4714 48th St., Bonnyville, T9N 2J1, AB",Boys and Girls Club of Bonnyville,16,42,Tacky clothes day,14,54.266228,-110.735195,AB,1
17,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,18,38,Pancake breakfast in am,14,52.127404,-122.141039,BC,1
9,106,"1405 - 8th Ave. North, Lethbridge, T1H 6N9, AB",Boys and Girls Club of Lethbridge & District,15,17,Variety of Club activities,12,49.711237,-112.822457,AB,1
7,115,"10135 - 89 Street, Edmonton, T5H 1P6, AB",Boys and Girls Clubs Big Brothers Big Sisters of Edmonton & Area,15,7,Activities happening at various service locations,10,53.544822,-113.468879,AB,1
6,124,"1404 2nd Street N, Cranbrook, V1C 3L2, BC",Cranbrook Boys and Girls Club,16,36,Kickball tournament,10,49.514435,-115.761608,BC,1
11,123,"4714 48th St., Bonnyville, T9N 2J1, AB",Boys and Girls Club of Bonnyville,16,42,Tacky clothes day,14,54.266228,-110.735195,AB,1
17,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,16,24,Chalk mural,13,47.648252,-52.941447,NL,1
17,167,"313 Pharmacy Avenue, Toronto, M1L 3E7, ON",Boys and Girls Club of West Scarborough,15,11,Games in the field,13,43.701263,-79.284684,ON,1
12,119,"10090 93 avenue, Fort Saskatchewan, T8L 1N4, AB",Boys and Girls Club of Fort Saskatchewan,16,12,BBQ,13,53.702479,-113.207744,AB,1
7,102,"4903 - 50 Avenue, Bashaw, T0B 0H0, AB",Boys and Girls Clubs of Bashaw & Area,18,8,police vs youth soccer game,12,52.582834,-112.97217,AB,1
6,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,17,6,Group games,12,47.05564,-53.201979,NL,1
14,130,"300-61 Juno Street, Winnipeg, R3A 1T1, MB",Boys and Girls Clubs of Winnipeg Inc.,17,2,Outdoor games,12,49.900376,-97.152148,MB,1
8,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,16,4,Dunk for Diabetes event,14,48.958229,-54.61175,NL,1
17,145,"3 Military Road, Botwood, A0H 1E0, NL",Botwood Boys and Girls Club Inc.,16,21,Youth basketball game,14,49.142623,-55.348248,NL,1
17,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,10,Family dodgeball game,12,51.211744,-102.46649,SK,1
17,185,"1520, rue Dunant, Sherbrooke , J1H 4A2, QC",Repaire jeunesse de Sherbrooke – Ascot,18,34,bike raffle,14,45.383129,-71.898859,QC,1
13,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,18,38,Pancake breakfast in am,14,52.127404,-122.141039,BC,1
13,184,"1-800, rue des Pompons, Sherbrooke , J1E 2Z5, QC",Club Garçons et Filles - Local des jeunes des Jardins Fleuris,16,22,Board games at local board game cafe (also having unplug-a-thon for whole week),13,45.419425,-71.867015,QC,1
7,127,"2875 St. George Street, Vancouver, V5T 3R8, BC",Boys and Girls Clubs of South Coast BC,12,21,Youth basketball game,10,49.258869,-123.09346,BC,1
12,158,"1144 Lea Street, Pembroke, K8A 6Z4, ON",Boys and Girls Club of Pembroke,16,20,Parents and kids game day,14,45.829091,-77.144182,ON,1
16,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,16,8,police vs youth soccer game,11,50.689649,-120.356178,BC,1
9,147,"272 West Street, St. Anthony, A0K 4S0, NL",St. Anthony and Area Boys and Girls Club,18,41,Street clean-up,14,51.360741,-55.581977,NL,1
7,176,"180 North College Avenue, Sarnia, N7T 7X2, ON",Boys and Girls Club of Sarnia/Lambton,16,4,Dunk for Diabetes event,11,42.97341,-82.401201,ON,1
6,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,18,4,Dunk for Diabetes event,13,46.072084,-64.762098,NB,1
12,109,"P.O. Box 1554, Cochrane, T4C 1B5, AB",Boys and Girls Club of Cochrane and Area,16,21,Youth basketball game,14,51.188976,-114.475773,AB,1
11,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,17,23,Variety of activities for kids and parents/families,10,45.932414,-65.183547,NB,1
14,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,17,20,Parents and kids game day,11,45.932414,-65.183547,NB,1
9,181,"165 Avenue Proulx, Québec , G1M 1W7, QC",Régional des maisons de jeunes de Québec,16,42,Tacky clothes day,12,46.813812,-71.257126,QC,1
8,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,11,Games in the field,10,44.687177,-63.532393,NS,1
13,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,36,Kickball tournament,11,44.687177,-63.532393,NS,1
6,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,15,36,Kickball tournament,14,51.211744,-102.46649,SK,1
17,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,17,3,Unplugging for whole day,10,54.127681,-115.67198,AB,1
17,174,"2 Edge Street, Brantford, N3T 6H1, ON",Boys and Girls Club of Brantford,16,40,Community walk,11,43.120581,-80.272023,ON,1
16,129,"20 - 5th Street, Nanaimo, V9R 1M7, BC ",Boys and Girls Clubs of Central Vancouver Island,18,8,police vs youth soccer game,16,49.155106,-123.938997,BC ,1
17,176,"180 North College Avenue, Sarnia, N7T 7X2, ON",Boys and Girls Club of Sarnia/Lambton,18,7,Activities happening at various service locations,14,42.97341,-82.401201,ON,1
10,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,10,Family dodgeball game,13,52.127404,-122.141039,BC,1
9,111,"P.O. Box 4115, Ponoka, T4J 1R5, AB",Boys & Girls Club of Wolf Creek - Ponoka,18,39,Campfire,14,52.675906,-113.57935,AB,1
7,177,"270 Windsor St., Thunder Bay, P7B 1V6, ON",Boys and Girls Clubs of Thunder Bay,17,24,Chalk mural,14,48.443442,-89.25613,ON,1
13,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,16,4,Dunk for Diabetes event,14,48.958229,-54.61175,NL,1
16,102,"4903 - 50 Avenue, Bashaw, T0B 0H0, AB",Boys and Girls Clubs of Bashaw & Area,18,8,police vs youth soccer game,12,52.582834,-112.97217,AB,1
11,172,"21 Panorama Court, Etobicoke, M9V 4E3, ON",Albion Neighbourhood Services Boys and Girls Club,17,36,Kickball tournament,13,43.746801,-79.583702,ON,1
6,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,18,38,Pancake breakfast in am,13,45.932414,-65.183547,NB,1
16,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,17,6,Group games,12,47.05564,-53.201979,NL,1
15,122,"20 Riedel St., Fort McMurray, T9H 3E1, AB",Fort McMurray Boys and Girls Club,16,21,Youth basketball game,13,56.723349,-111.36376,AB,1
13,139,"2699 Fredericton Road, Salisbury, E4J 2E1, NB",Salisbury Boys and Girls Club Inc.,16,12,BBQ,12,46.029757,-65.039246,NB,1
8,173,"108 - 75 Tandridge Crescent, Toronto, M9W 2N9, ON",Braeburn Boys and Girls Club,17,3,Unplugging for whole day,11,43.72909,-79.546519,ON,1
11,182,"5593 Rue Jean-Paul Lavergne, Trois-Rivieres , G8Y 3Y5, QC",Maison Coup De Pouce T.R.,18,20,Parents and kids game day,13,46.357095,-72.606973,QC,1
13,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,15,36,Kickball tournament,14,54.127681,-115.67198,AB,1
9,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,18,12,BBQ,10,45.932414,-65.183547,NB,1
7,122,"20 Riedel St., Fort McMurray, T9H 3E1, AB",Fort McMurray Boys and Girls Club,18,5,Family picnic,11,56.723349,-111.36376,AB,1
16,157,"Robert Meek Community Youth Centre, Kingston, K7K 3E1, ON",Boys and Girls Club of Kingston & Area Inc.,17,36,Kickball tournament,11,44.239323,-76.484552,ON,1
10,160,"433 Eulalie Ave., Oshawa, L1H 2C6, ON",Boys and Girls Club of Durham,12,38,Pancake breakfast in am,10,43.896196,-78.845706,ON,1
7,158,"1144 Lea Street, Pembroke, K8A 6Z4, ON",Boys and Girls Club of Pembroke,16,20,Parents and kids game day,14,45.829091,-77.144182,ON,1
8,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,16,20,Parents and kids game day,14,54.127681,-115.67198,AB,1
9,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,16,20,Parents and kids game day,10,48.429881,-123.412126,BC,1
17,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,18,19,Donor appreciation event,14,46.072084,-64.762098,NB,1
9,131,"P.O. Box 484, Thompson, R8N 1N2, MB",Boys & Girls Club of Thompson Inc.,15,34,bike raffle,13,55.746935,-97.871797,MB,1
8,103,"Heartland Youth Center, Stettler, T0C 2L0, AB",Stettler & District Boys and Girls Club,18,39,Campfire,14,52.326772,-112.701204,AB,1
16,155,"2825 DuMaurier Avenue, Ottawa, K2B 7W3, ON",Boys and Girls Club of Ottawa,15,37,Glow dance in pm,11,45.351422,-75.793145,ON,1
10,190,"306A Alexander St, Whitehorse, Y1A 2L6, YT",Boys and Girls Clubs of Yukon,17,19,Donor appreciation event,13,60.723132,-135.058148,YT,1
7,157,"Robert Meek Community Youth Centre, Kingston, K7K 3E1, ON",Boys and Girls Club of Kingston & Area Inc.,16,12,BBQ,14,44.239323,-76.484552,ON,1
14,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,18,19,Donor appreciation event,14,46.072084,-64.762098,NB,1
9,154,"11 Bond Street, Yarmouth, B5A 1P6, NS",Boys and Girls Club of Yarmouth,17,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",14,43.827026,-66.120342,NS,1
6,155,"2825 DuMaurier Avenue, Ottawa, K2B 7W3, ON",Boys and Girls Club of Ottawa,15,37,Glow dance in pm,11,45.351422,-75.793145,ON,1
13,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,17,36,Kickball tournament,13,50.689649,-120.356178,BC,1
8,180,"364 Notre Dame Street, Summerside, C1N 1S7, PE",Boys and Girls Club of Summerside Inc.,18,27,Game night,13,46.396213,-63.793952,PE,1
8,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,18,4,Dunk for Diabetes event,13,46.072084,-64.762098,NB,1
11,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,10,Family dodgeball game,12,51.211744,-102.46649,SK,1
7,114,"4516 - 54 St., Camrose, T4V 4W7, AB",Camrose and District Boys and Girls Club,18,40,Community walk,10,53.012369,-112.83306,AB,1
8,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,18,37,Glow dance in pm,11,43.675052,-79.339836,ON,1
14,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,16,8,police vs youth soccer game,11,50.689649,-120.356178,BC,1
16,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,15,14,"Staff lunch, preparation for 50th anniversary, outdoor activities",10,43.675052,-79.339836,ON,1
8,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,42,Tacky clothes day,13,45.452447,-73.573858,QC,1
10,172,"21 Panorama Court, Etobicoke, M9V 4E3, ON",Albion Neighbourhood Services Boys and Girls Club,17,36,Kickball tournament,13,43.746801,-79.583702,ON,1
16,154,"11 Bond Street, Yarmouth, B5A 1P6, NS",Boys and Girls Club of Yarmouth,17,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",14,43.827026,-66.120342,NS,1
10,186,"1000 Roland Therrien Boulevard, Longueuil, J4J 5H3, QC",Action Jeunesse St-Pie X de Longueuil,17,35,Soccer clinic,11,45.540108,-73.487976,QC,1
7,157,"Robert Meek Community Youth Centre, Kingston, K7K 3E1, ON",Boys and Girls Club of Kingston & Area Inc.,17,36,Kickball tournament,11,44.239323,-76.484552,ON,1
6,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,15,29,Old Navy event in Delta,11,45.452447,-73.573858,QC,1
17,136,"1 Paul Harris Street, Saint John, E2L 3V9, NB",The Boys and Girls Club of Saint John Inc.,16,38,Pancake breakfast in am,12,45.278527,-66.052811,NB,1
17,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,15,11,Games in the field,13,46.072084,-64.762098,NB,1
10,159,"107 Lindsay Street South, Lindsay, K9V 2M5, ON",Boys and Girls Clubs of Kawartha Lakes,18,36,Kickball tournament,13,44.349042,-78.733238,ON,1
14,184,"1-800, rue des Pompons, Sherbrooke , J1E 2Z5, QC",Club Garçons et Filles - Local des jeunes des Jardins Fleuris,16,22,Board games at local board game cafe (also having unplug-a-thon for whole week),13,45.419425,-71.867015,QC,1
8,181,"165 Avenue Proulx, Québec , G1M 1W7, QC",Régional des maisons de jeunes de Québec,16,42,Tacky clothes day,12,46.813812,-71.257126,QC,1
15,167,"313 Pharmacy Avenue, Toronto, M1L 3E7, ON",Boys and Girls Club of West Scarborough,15,11,Games in the field,13,43.701263,-79.284684,ON,1
11,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,15,8,police vs youth soccer game,10,46.072084,-64.762098,NB,1
11,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,15,29,Old Navy event in Delta,11,45.452447,-73.573858,QC,1
6,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,18,24,Chalk mural,12,48.958229,-54.61175,NL,1
7,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,15,36,Kickball tournament,14,54.127681,-115.67198,AB,1
10,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,15,11,Games in the field,10,47.648252,-52.941447,NL,1
8,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,18,19,Donor appreciation event,14,46.072084,-64.762098,NB,1
9,103,"Heartland Youth Center, Stettler, T0C 2L0, AB",Stettler & District Boys and Girls Club,15,27,Game night,14,52.326772,-112.701204,AB,1
14,112,"4633 - 49th Street, Red Deer, T4N 1T4, AB",Boys and Girls Club of Red Deer and District,16,6,Group games,14,52.268036,-113.804126,AB,1
13,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,36,Kickball tournament,11,44.687177,-63.532393,NS,1
17,166,"100 Galloway Road, Toronto, M1E 1W7, ON",Boys and Girls Club of East Scarborough,17,24,Chalk mural,15,43.757376,-79.193332,ON,1
7,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,18,39,Campfire,11,48.429881,-123.412126,BC,1
17,114,"4516 - 54 St., Camrose, T4V 4W7, AB",Camrose and District Boys and Girls Club,18,40,Community walk,10,53.012369,-112.83306,AB,1
9,156,"506 First Street East, Cornwall, K6H 1L7, ON",Boys & Girls Club of Cornwall/SDG,18,20,Parents and kids game day,10,45.019938,-74.717244,ON,1
9,108,"1003 Allen Street S.E., Airdrie, T4B 1B3, AB",Boys and Girls Club of Airdrie,17,42,Tacky clothes day,13,51.285483,-114.005169,AB,1
10,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,11,Games in the field,10,51.211744,-102.46649,SK,1
12,109,"P.O. Box 1554, Cochrane, T4C 1B5, AB",Boys and Girls Club of Cochrane and Area,15,20,Parents and kids game day,13,51.188976,-114.475773,AB,1
9,103,"Heartland Youth Center, Stettler, T0C 2L0, AB",Stettler & District Boys and Girls Club,18,39,Campfire,14,52.326772,-112.701204,AB,1
8,127,"2875 St. George Street, Vancouver, V5T 3R8, BC",Boys and Girls Clubs of South Coast BC,12,21,Youth basketball game,10,49.258869,-123.09346,BC,1
10,176,"180 North College Avenue, Sarnia, N7T 7X2, ON",Boys and Girls Club of Sarnia/Lambton,18,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",11,42.97341,-82.401201,ON,1
14,165,"45 Ellis Avenue, Hamilton, L8H 4L8, ON",Boys and Girls Clubs of Hamilton,17,16,Carnival,14,43.248951,-79.810564,ON,1
11,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,16,20,Parents and kids game day,10,48.429881,-123.412126,BC,1
12,156,"506 First Street East, Cornwall, K6H 1L7, ON",Boys & Girls Club of Cornwall/SDG,16,6,Group games,10,45.019938,-74.717244,ON,1
8,180,"364 Notre Dame Street, Summerside, C1N 1S7, PE",Boys and Girls Club of Summerside Inc.,18,27,Game night,13,46.396213,-63.793952,PE,1
